Price,Close,High,Low,Open,Volume,SMA,EMA,RSI,MACD
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,
Date,,,,,,,,,
2018-04-20,39.006290435791016,40.30085111535037,38.93802977051973,40.154919969854056,261964400,40.62246922084263,40.633941963464125,48.610402066073824,0.0242710962702688
2018-04-23,38.893306732177734,39.28873440268623,38.62262374177616,39.26755154709441,146062000,40.56951005118234,40.40185726595927,45.2717052571964,-0.11680727798454882
2018-04-24,38.3519401550293,39.14985995231257,37.9470955318883,38.994511845205345,134768000,40.423745564052034,40.12853498450195,36.61622631011162,-0.2691935684925184
2018-04-25,38.51906204223633,38.93567620006558,38.227199759614614,38.27662642743111,113528400,40.269911084856304,39.91393859219987,35.662788896422654,-0.3721851433470036
2018-04-26,38.65321731567383,39.00863167071187,38.45314746794144,38.62967841892952,111852000,40.19997079031808,39.7458424219964,42.58726387032607,-0.43793327683801664
2018-04-27,38.206016540527344,38.67911831424249,37.80823279042604,38.60144424544765,142623200,40.07001059395926,39.54053230446719,36.33791375306065,-0.5201287905325316
2018-04-30,38.898014068603516,39.368763377105935,38.09303318204824,38.161293843039125,169709600,39.93567929949079,39.45486320635204,35.74741660036635,-0.5233975093864558
2018-05-01,39.80185317993164,39.82538848908301,38.90036787504531,39.16869482178843,214277600,39.87952586582729,39.50112853616265,44.62332151641932,-0.4478927017798995
2018-05-02,41.56010437011719,41.837844737830906,40.90811557307444,41.24469960427315,266157600,39.92038018362863,39.77565864735659,53.298948022470576,-0.2433729689476536
2018-05-03,41.63541793823242,41.77899660543915,41.05875081606934,41.3976908561332,136272800,39.95669528416225,40.023626552806704,52.954065988333305,-0.07435530993943473
2018-05-04,43.26891326904297,43.3677701703335,41.936692167378894,41.955522566414906,224805200,40.091362544468474,40.45633144830487,59.44350626744273,0.18922060666943707
2018-05-07,43.58197021484375,44.17275928199006,43.48546574823855,43.58667512184981,169805600,40.20770508902414,40.873083283843386,58.373697061217285,0.4185427979035765
2018-05-08,43.79145050048828,43.8314637564863,43.23125773345237,43.541953968070146,113611200,40.34573582240513,41.262198912729374,59.81826970524743,0.6101521409116231
2018-05-09,44.09978103637695,44.10919443921447,43.59607958359065,43.90912820302075,92844800,40.59052412850516,41.64054319588239,69.11758509607344,0.7779162884000641
2018-05-10,44.73059844970703,44.80827251787199,44.168053160450754,44.18923960924648,111957200,40.999403272356304,42.052550563059015,86.1045279802976,0.950811909422761
2018-05-11,44.56047439575195,44.90780963637365,44.29111274030875,44.773130611342786,104848800,41.404200962611604,42.386940407418074,85.48833262784136,1.0618648286045484
2018-05-14,44.456512451171875,44.78258317264734,44.38799217185253,44.659715369494286,83115200,41.8402418409075,42.66288334658525,90.44291989795995,1.1284778172436702
2018-05-15,44.05247116088867,44.20133015878554,43.73585375444353,44.132806274992966,94780800,42.23548534938267,42.848161721825704,85.54318305002681,1.1355761206022237
2018-05-16,44.463592529296875,44.52975487692427,43.948498949610155,43.965040437862264,76732400,42.650512150355745,43.06355249615519,86.03989965695779,1.1609924375726592
2018-05-17,44.18242263793945,44.63608416033303,44.03356365522016,44.42106643093434,69176000,43.0773983001709,43.21273518172642,87.84930811204144,1.1452453163720122
2018-05-18,44.02175521850586,44.37617867238944,43.979226134623104,44.22968479850641,73190800,43.443379810878206,43.32060451996369,84.79067439862987,1.1070398253754163
2018-05-21,44.333648681640625,44.72115150574485,44.16352513882592,44.42107197808811,73603200,43.76707948957171,43.45567707485395,83.46116168225299,1.0893713001395398
2018-05-22,44.222591400146484,44.6289972010794,44.13280298203438,44.510856063724056,60962800,43.9572571345738,43.55793231822629,75.97786156405742,1.0542546804179977
2018-05-23,44.506126403808594,44.53920577581942,43.891791088886215,44.0312003616429,80233600,44.16230773925781,43.68435819630393,76.91582454009409,1.0373455378466119
2018-05-24,44.456512451171875,44.61954781190961,43.99812782647407,44.60300992602496,92936000,44.24713625226702,43.78731209695299,65.83942511986845,1.008318224364146
2018-05-25,44.5581169128418,44.810937101007575,44.33837249733596,44.475416665046545,69844000,44.31686101640974,43.89008607240483,63.797444875678444,0.9821904204371421
2018-05-29,44.39743423461914,44.598275593350905,44.154063800606444,44.32655244248424,90056400,44.360145568847656,43.95773249403341,58.68514774401025,0.93770887413541
2018-05-30,44.30292510986328,44.421066243489584,44.1328015890109,44.35490749708936,74762000,44.374655859810964,44.00375817614406,53.10162626722689,0.8846333293414403
2018-05-31,44.154075622558594,44.47541971933845,43.981590539880166,44.23677587603318,109931200,44.333475657871794,44.02380050233267,39.67852440296999,0.8210946006228141
2018-06-01,44.95033645629883,44.955059505415925,44.36199235693021,44.41870139476438,93770000,44.36132294791086,44.14733862952816,55.70145783264269,0.8254757246815387
2018-06-04,45.326026916503906,45.701714849155046,45.21261243983928,45.28113270970008,105064800,44.423431124006,44.304497067791594,61.77981465518132,0.8494707078814443
2018-06-05,45.67571258544922,45.82457152869167,45.451245211216225,45.619007163551395,86264000,44.53937694004604,44.48732580347928,72.31970794496692,0.8864847713541408
2018-06-06,45.83403396606445,45.85766363534121,45.347293064166436,45.75133733435847,83734400,44.63726561410086,44.66688689182397,70.25158544491107,0.9180116289803593
2018-06-07,45.71117401123047,45.88602060068684,45.44653539128888,45.87184423996137,85388800,44.74646214076451,44.806125174411505,73.6998728525385,0.9224496933562492
2018-06-08,45.295310974121094,45.36619637703649,44.83928791820581,45.17008165796916,106627200,44.83743040902274,44.87134994770612,68.29597105569762,0.8822403027319794
2018-06-11,45.18425369262695,45.35910385569814,44.94324839331655,45.21261001430778,73234000,44.898187909807476,44.9130704470289,62.96815842275146,0.8318239280469726
2018-06-12,45.4323616027832,45.51033519656956,45.165361442731324,45.22207049422554,67644400,44.98460006713867,44.98230926779614,67.70408596195844,0.8026365284281951
2018-06-13,45.05902099609375,45.574118137506474,44.99758891360887,45.46542672423859,86553600,45.024092538016184,44.992537498235826,57.883972262656194,0.7408398959604412
2018-06-14,45.0826530456543,45.26459138372451,44.945608910973704,45.25986472932009,86440400,45.0688168661935,45.00455290455829,58.995071148848666,0.6858662887673361
2018-06-15,44.61955261230469,44.93144700646799,44.4825084335404,44.900729151029516,246876800,45.07320513044085,44.95321953225781,50.79953571822187,0.5980371740466452
2018-06-18,44.595916748046875,44.70933122765769,44.2320400347811,44.39271385249596,73939600,45.08738245282854,44.90557916102969,52.678638538499484,0.5205244690791417
2018-06-19,43.87525177001953,44.02647226646141,43.345978229782425,43.74529581087861,134314000,45.05683435712542,44.76820217556167,45.06272878125429,0.3963742949277318
2018-06-20,44.06664276123047,44.23203962692559,43.884704406275205,44.03120186336054,82514800,45.05058915274484,44.674660920317514,49.00045005913568,0.3098562114022556
2018-06-21,43.8209114074707,44.503767023974675,43.6980436174885,44.24385508466258,102847600,44.969915934971404,44.56082765193794,35.22886695044292,0.21893776205642013
2018-06-22,43.69331741333008,43.98394359909991,43.641335024931394,43.97685541935294,108801600,44.85329382760184,44.44515962012356,27.164809461768044,0.1350319032123508
2018-06-25,43.04353332519531,43.69330945646864,42.703286337776724,43.33415945804006,126652400,44.66528102329799,44.25827611413313,16.03713219731648,0.015920241495130938
2018-06-26,43.577537536621094,44.07373174817735,43.130964188373,43.23729409469315,98276800,44.50410270690918,44.16751097046486,23.457771739179208,-0.03498366169089451
2018-06-27,43.51374053955078,44.25094001454132,43.483022692965825,43.76656067524056,101141200,44.34714317321777,44.08034157967632,23.78830210314608,-0.07955618205374293
2018-06-28,43.83036422729492,43.998126237389926,43.428685060573926,43.49957046773212,69460800,44.24250411987305,44.047011266025464,32.10190014121726,-0.08831331913275164
2018-06-29,43.738216400146484,44.22968401345426,43.21839606475345,44.017027781669555,90950800,44.139215741838726,44.0058386172416,32.250917256788824,-0.10151872819358232
2018-07-02,44.22731018066406,44.25566650255156,43.33889021144508,43.43340527543501,70925200,44.05314064025879,44.035368159031265,36.0349981565492,-0.07169190974475725
2018-07-03,43.45702362060547,44.40924063825704,43.367235227104295,44.3714346193744,55819200,43.93871225629534,43.958255553907826,32.99902517067609,-0.10895367888787177
2018-07-05,43.80672073364258,44.04536807559281,43.54208580949544,43.77364136812418,66416800,43.84757423400879,43.9380509112058,37.33578985948428,-0.10900966929746403
2018-07-06,44.41396713256836,44.52265492974039,43.759464403860584,43.811446778292556,69940800,43.832889556884766,44.001506407387474,48.01623439008033,-0.059369952817483806
2018-07-09,45.030670166015625,45.0542962270149,44.72822918433006,44.77548491170952,79026400,43.86394337245396,44.13872824187123,53.764252024679294,0.029393827181912968
2018-07-10,44.976341247558594,45.19608207552012,44.93617008024962,45.06140302733966,63756400,43.94259262084961,44.250409975962874,60.777183036327685,0.09426919605459005
2018-07-11,44.392704010009766,44.841638779412534,44.3289068020191,44.53919783058489,75326000,43.96588271004813,44.269382513835794,52.963829319492994,0.09746522740616115
2018-07-12,45.136985778808594,45.22677416336071,44.73058012977697,44.78256249921451,72164400,44.05988802228655,44.3850629491655,60.96870209155056,0.15823143036462994
2018-07-13,45.207881927490234,45.32838457332759,45.10627868833329,45.14881136681647,50055600,44.16807120186942,44.494772146275466,62.74343656879775,0.20969260488089247
2018-07-16,45.108646392822266,45.51977521113344,44.992866789356334,45.25277871330797,60172400,44.31557927812849,44.57662204581504,69.1498611577849,0.2397053046009603
2018-07-17,45.236244201660156,45.335482331916154,44.70460904325766,44.834565025276824,62138000,44.43405832563128,44.6645716665944,66.63506608576688,0.27066658623080997
2018-07-18,44.9881477355957,45.318945113367,44.877094767997406,45.31421845793809,65573600,44.539373125348774,44.70771514246124,64.25960947455489,0.27204831002989494
2018-07-19,45.337833404541016,45.49614205886663,44.82037476728147,44.82037476728147,81147200,44.64704949515207,44.79173091073854,64.4867213424854,0.2979257446028285
2018-07-20,45.23387908935547,45.46779623305728,44.93379959201506,45.31421419718475,82704800,44.75388254438128,44.8506840012208,64.34071951034848,0.3065122708248964
2018-07-23,45.2740364074707,45.3567366267856,44.7896571344418,45.054292067640574,63957600,44.828648703438894,44.90713098872078,60.981632510943896,0.31295002163685837
2018-07-24,45.60247039794922,45.75841753506778,45.37800300048623,45.472514450350424,74791600,44.98189490182059,44.99984290995124,74.80886600593914,0.3406273239734432
2018-07-25,46.03251266479492,46.03960084432473,45.46779458945807,45.61665357034644,66839600,45.14088003976004,45.137532210597065,75.26841394124169,0.3927353932564799
2018-07-26,45.88838195800781,46.30187593695004,45.7466111516465,45.982893425327774,76304000,45.246195384434294,45.23764551025183,68.70524034585256,0.417587580406817
2018-07-27,45.12519073486328,46.119940762134945,44.917264771321996,46.07268502521109,96096000,45.252946853637695,45.22265154020002,51.15616700169287,0.3714184832463303
2018-07-30,44.87236022949219,45.41344496266558,44.673884016873366,45.3425595709072,84118000,45.24551963806152,45.17594603210564,48.78701737460328,0.3108446091651018
2018-07-31,44.9621467590332,45.39927035389456,44.73767934763721,44.96451188892407,157492000,45.286194120134624,45.147439462362655,57.5078409952783,0.26700651519972496
2018-08-01,47.61088180541992,47.67231390336049,46.620858425756325,47.05089392748525,271742800,45.46290097917829,45.47589844143696,71.71313300410145,0.4409127243095554
2018-08-02,49.00258255004883,49.23650330826546,47.33915686331954,47.39350077892811,249616000,45.73395102364676,45.946122989251876,77.03710991859171,0.6831582441317039
2018-08-03,49.14434814453125,49.32155983804991,48.55127736944488,48.91751559045967,133789600,46.02221543448312,46.372553009955794,78.58101920016858,0.876475399744443
2018-08-06,49.399532318115234,49.44206139303171,48.926967812566545,49.14670857706378,101701600,46.319593157087056,46.776150251043724,78.96122037287756,1.0383029583053442
2018-08-07,48.93641662597656,49.501131055617776,48.85371639685774,49.458601981475056,102349600,46.60161236354283,47.06418576770143,76.66771274729115,1.1163147172544754
2018-08-08,48.96949005126953,49.10180751749048,48.324440600752126,48.68595210859884,90102000,46.86101640973772,47.31822633884384,75.62520894131555,1.1673518418989133
2018-08-09,49.354637145996094,49.567289727173105,48.95768109431642,49.50821916513716,93970400,47.15535627092634,47.58974777979748,77.96656331616347,1.2247590229871435
2018-08-10,49.2076416015625,49.57990757841602,49.00372601316456,49.16733316895234,98444800,47.436328070504324,47.80546695603282,76.31479421976942,1.244052651087351
2018-08-13,49.52535629272461,50.01854743640567,49.247936952783796,49.62968567554519,103563600,47.71653420584543,48.03478553425839,76.28077643165895,1.2703362649783614
2018-08-14,49.73402404785156,49.92608334729282,49.38072741362771,49.83124041014503,82992000,47.98092787606375,48.261350669404145,75.5557276251187,1.2930979342195812
2018-08-15,49.85020065307617,49.968756111957894,49.397317931821874,49.60834650391032,115230400,48.2639149257115,48.47319733389375,77.45891475409663,1.3054626414866703
2018-08-16,50.58050537109375,50.69668741136492,50.141848702977256,50.208239473996684,114001600,48.65358025687082,48.754171738853756,87.98331799917982,1.3585309492843791
2018-08-17,51.59060287475586,51.67833277178583,50.5425728705174,50.608963649571336,141708000,49.1334547315325,49.132362556974044,92.31449370285067,1.465204427773756
2018-08-20,51.08793640136719,51.9699859711912,51.00494610618799,51.71390928132314,121150800,49.571011134556365,49.39310573622647,86.67546722515193,1.4919842785390003
2018-08-21,50.98832702636719,51.49811763900406,50.74884631665166,51.40564453148764,104639200,49.81225722176688,49.605801908245226,79.10477003215611,1.488016926249209
2018-08-22,50.99070358276367,51.30131830611395,50.70379778037172,50.765448934519426,76072400,49.954265866960796,49.79045546484768,72.52626610673798,1.4681407268030995
2018-08-23,51.09503173828125,51.464924182181704,50.88400317128546,50.89585582246721,75532800,50.09360040937151,49.96439896797216,72.29119442022667,1.4441597313603651
2018-08-24,51.25389862060547,51.42935839026841,51.004931424758055,51.35822800690538,73905600,50.22605514526367,50.13633225498993,71.66750909961301,1.4215866830209976
2018-08-27,51.67595672607422,51.86564619391058,51.29420798358787,51.48863706505151,82100400,50.421736580984934,50.341615517801166,82.32051111263128,1.4213692811056546
2018-08-28,52.093265533447266,52.29243782695971,51.9083193154678,51.92965842876728,91107200,50.64486340114048,50.575168853220646,83.7901384238677,1.438290602915636
2018-08-29,52.870994567871094,52.99192345864419,52.0245104225879,52.199970196610515,109019200,50.89603178841727,50.88127894850737,85.05909665562677,1.4971983352516816
2018-08-30,53.35707092285156,54.12293819410298,52.73346803514367,52.93501376769563,195175200,51.19241959708078,51.2113845450866,88.75087815297888,1.5650643494706458
2018-08-31,53.97355651855469,54.267571725521584,53.587064585238195,53.70798984442375,173360400,51.510148184640066,51.57967414154901,89.34543994439326,1.6495785750889382
2018-09-04,54.14665222167969,54.34108130327317,53.73645132505295,54.15850849180719,109560400,51.82533591134207,51.921937885566436,89.27796755200305,1.7108030122176459
2018-09-05,53.79335403442383,54.4572653435543,53.37367030498085,54.296031652293266,133332000,52.10698972429548,52.171460038747426,83.67740295959392,1.7110912142642505
2018-09-06,52.89944839477539,53.907169818025736,52.47264800955837,53.6416031238765,137160000,52.27262851170131,52.26852515288449,69.26703757772303,1.6205086866163967
2018-09-07,52.47265625,53.4376959772682,52.33276165171727,52.60306800180006,150479200,52.33563232421875,52.295742632499895,58.115168178503176,1.497026037319145
2018-09-10,51.768428802490234,52.60306027336048,51.32740233630588,52.38965826957899,158066000,52.38423892429897,52.22543412183194,56.036846397763775,1.327042558013467
2018-09-11,53.07728958129883,53.18398878916709,51.34874866533374,51.69255883203197,142996000,52.53345053536551,52.33901484976086,65.25812727119734,1.2831521727300625
2018-09-12,52.41812515258789,53.34996955075509,52.126476047398114,53.33574347109244,197114800,52.63540921892439,52.34956289013779,59.51335668261251,1.1815593845597832
2018-09-13,53.68428039550781,54.1442761260315,52.773775396670864,52.99903003082749,166825600,52.820355551583425,52.52752522418712,64.94252873563218,1.1895026680831293
2018-09-14,53.074920654296875,53.786253591072565,52.76193604348931,53.5278034923704,127997200,52.95042855398996,52.60051128153509,59.98967905459136,1.1335605585181199
2018-09-17,51.6617317199707,52.863882280080546,51.51709390477536,52.67419280831236,148780400,52.94941248212542,52.47534067332651,49.92961853586171,0.964080180952358
2018-09-18,51.74708557128906,52.60305608904145,51.48151889557614,51.640382768873216,126286800,52.92468534197126,52.37823999305485,48.22902172619106,0.8271185948626751
2018-09-19,51.77792739868164,52.07431614574196,51.04999851727537,51.808752986144455,108495200,52.846609115600586,52.29819831380509,43.945437710743626,0.7128469726771414
2018-09-20,52.1715087890625,52.70500829106966,51.96285004828724,52.22130366784752,106435200,52.76192610604422,52.28130637717275,43.36511710123839,0.646591117802302
2018-09-21,51.60956573486328,52.48687544958484,51.52183223077317,52.34935067644082,384986800,52.59306962149484,52.19174095819815,36.68889387218197,0.5424853341004052
2018-09-24,52.35172653198242,52.46316897106099,51.365347701921,51.410399362573116,110773600,52.46486064365932,52.21307236803606,40.50186620265609,0.5139425149121237
2018-09-25,52.683685302734375,52.833066366781274,52.09327770400126,52.10513397572384,98217600,52.385598591395784,52.275820759329164,44.11472059322779,0.5122040540706152
2018-09-26,52.26398468017578,53.053564419441564,52.10749061624377,52.4015094377501,95938800,52.34020832606724,52.27424261544205,46.451227519129326,0.4715245373203629
2018-09-27,53.338104248046875,53.691400844636,53.003776960471846,53.070171351034034,120724800,52.40202604021345,52.416090833122695,54.507252227481224,0.5199643739152009
2018-09-28,53.525421142578125,53.549130064099145,53.11759006495077,53.300162870962296,91717600,52.52752549307687,52.56400154105009,59.67112079047925,0.5669329511653274
2018-10-01,53.885826110839844,54.397986563838984,53.67005792440383,54.0494332237167,94403200,52.5852781023298,52.74024481702206,54.96934034259477,0.6260211735312851
2018-10-02,54.36479568481445,54.53551584996074,53.73645314505783,53.88346076914599,99152800,52.72432599748884,52.95685159939438,62.2354306430034,0.7033896194794451
2018-10-03,55.026344299316406,55.35829820862648,54.48335815434162,54.54737912900366,114619200,52.82018770490374,53.23278395938399,59.12912922263809,0.8087631960147093
2018-10-04,54.058921813964844,55.09272560546877,53.760159728945304,54.720459711603354,128168000,52.89047350202288,53.3429356733281,56.3825628235201,0.8049308631751018
2018-10-05,53.18161392211914,54.1585135062695,52.30193431480549,54.05181430129419,134322000,52.999036516462056,53.32142610650024,60.59501282268109,0.722770646778315
2018-10-08,53.058319091796875,53.30254308452448,52.21183125092516,52.688426583123054,118655600,53.092696053641184,53.286345171206456,59.0924385041223,0.6403279192989615
